Date,Open,High,Low,Close,Adj Close,Volume
2012-07-26,1.862000,1.935000,1.862000,1.915000,1.498755,3226621
2012-07-27,1.915000,1.945000,1.881000,1.915000,1.498755,1982855
2012-07-30,1.940000,2.075000,1.920000,2.070000,1.620064,2133439
2012-07-31,2.072000,2.073000,2.025000,2.036000,1.593454,1297220
2012-08-01,2.000000,2.073000,2.000000,2.062000,1.613803,1189983
2012-08-02,2.041000,2.092000,1.976000,1.976000,1.546496,1842833
2012-08-03,1.975000,1.975000,1.895000,1.895000,1.483102,3112095
2012-08-06,1.914000,1.926000,1.871000,1.920000,1.502668,2982749
2012-08-07,1.940000,1.979000,1.921000,1.960000,1.533973,3098333
2012-08-08,1.963000,1.975000,1.898000,1.950000,1.526147,2122207
2012-08-09,1.950000,1.958000,1.912000,1.921000,1.503451,1403395
2012-08-10,1.922000,1.930000,1.890000,1.902000,1.488580,1456785
2012-08-13,1.918000,1.923000,1.874000,1.897000,1.484667,1944615
2012-08-14,1.902000,1.911000,1.889000,1.900000,1.487015,1031659
2012-08-15,1.914000,1.914000,1.872000,1.872000,1.465101,804667
2012-08-16,1.885000,1.896000,1.861000,1.896000,1.483885,5963171
2012-08-17,1.920000,1.922000,1.883000,1.904000,1.490146,3104078
2012-08-20,1.916000,1.916000,1.870000,1.870000,1.463536,1975363
2012-08-21,1.884000,1.902000,1.874000,1.877000,1.469014,3582940
2012-08-22,1.912000,1.915000,1.861000,1.870000,1.463536,1184452
2012-08-23,1.868000,1.887000,1.796000,1.802000,1.410316,1824914
2012-08-24,1.808000,1.820000,1.783000,1.784000,1.396229,2674654
2012-08-27,1.796000,1.820000,1.773000,1.820000,1.424404,437132
2012-08-28,1.822000,1.826000,1.772000,1.826000,1.429100,5283259
2012-08-29,1.815000,1.832000,1.788000,1.800000,1.408751,4268411
2012-08-30,1.808000,1.826000,1.791000,1.826000,1.429100,2024823
2012-08-31,1.806000,1.813000,1.773000,1.773000,1.387620,4773940
2012-09-03,1.790000,1.812000,1.775000,1.790000,1.400925,1322429
2012-09-04,1.790000,1.804000,1.770000,1.776000,1.389968,1563720
2012-09-05,1.770000,1.783000,1.745000,1.770000,1.385272,1932475
2012-09-06,1.779000,1.830000,1.770000,1.820000,1.424404,2311416
2012-09-07,1.830000,1.840000,1.813000,1.840000,1.440057,2772780
2012-09-10,1.850000,1.881000,1.832000,1.870000,1.463536,1640394
2012-09-11,1.865000,1.949000,1.865000,1.938000,1.516755,2130787
2012-09-12,1.940000,1.956000,1.913000,1.938000,1.516755,2199323
2012-09-13,1.910000,1.943000,1.907000,1.925000,1.506581,1081512
2012-09-14,1.959000,1.983000,1.941000,1.972000,1.543365,2358169
2012-09-17,1.981000,1.981000,1.930000,1.946000,1.523016,1594375
2012-09-18,1.939000,1.939000,1.902000,1.922000,1.504233,1459202
2012-09-19,1.912000,1.931000,1.901000,1.929000,1.509712,3110102
2012-09-20,1.918000,1.990000,1.918000,1.980000,1.549626,3117761
2012-09-21,1.990000,2.007000,1.965000,1.965000,1.537886,3213642
2012-09-24,1.982000,1.994000,1.966000,1.985000,1.553539,1647194
2012-09-25,1.995000,1.997000,1.960000,1.961000,1.534756,1222948
2012-09-26,1.943000,1.959000,1.926000,1.928000,1.508929,2134196
2012-09-27,1.954000,1.955000,1.900000,1.900000,1.487015,1981674
2012-09-28,1.959000,1.960000,1.871000,1.871000,1.464319,2043330
2012-10-01,1.890000,1.936000,1.880000,1.930000,1.510494,1672145
2012-10-02,1.910000,2.000000,1.910000,1.998000,1.563714,3371523
2012-10-03,1.998000,2.058000,1.977000,2.036000,1.593454,3170555
2012-10-04,2.037000,2.066000,2.008000,2.022000,1.582497,1487480
2012-10-05,2.039000,2.095000,2.022000,2.056000,1.609107,1730182
2012-10-08,2.041000,2.065000,2.011000,2.040000,1.596584,1326188
2012-10-09,2.047000,2.047000,1.992000,2.000000,1.565279,2529815
2012-10-10,1.995000,2.031000,1.976000,1.978000,1.548061,1770756
2012-10-11,1.980000,2.037000,1.979000,2.020000,1.580932,1626106
2012-10-12,2.004000,2.025000,1.990000,2.002000,1.566844,627157
2012-10-15,1.996000,2.018000,1.955000,1.963000,1.536321,1381235
2012-10-16,1.980000,1.980000,1.905000,1.927000,1.508146,2040285
2012-10-17,1.995000,1.995000,1.900000,1.956000,1.530843,4411163
2012-10-18,1.970000,2.027000,1.946000,2.027000,1.586410,10047461
2012-10-19,2.045000,2.045000,1.991000,1.991000,1.558235,4292601
2012-10-22,1.983000,1.990000,1.951000,1.951000,1.526930,1874487
2012-10-23,1.950000,1.966000,1.904000,1.910000,1.494841,1451025
2012-10-24,1.908000,1.967000,1.901000,1.940000,1.518321,1051856
2012-10-25,1.935000,2.004000,1.935000,1.990000,1.557453,1071661
2012-10-26,1.971000,1.998000,1.950000,1.990000,1.557453,628745
2012-10-29,1.981000,1.988000,1.962000,1.964000,1.537104,1423770
2012-10-30,1.986000,1.988000,1.953000,1.964000,1.537104,615252
2012-10-31,1.989000,2.050000,1.989000,2.027000,1.586410,2687773
2012-11-01,2.017000,2.040000,2.008000,2.029000,1.587976,682410
2012-11-02,2.031000,2.123000,2.027000,2.110000,1.651369,1991595
2012-11-05,2.080000,2.144000,2.080000,2.138000,1.673283,1605678
2012-11-06,2.142000,2.190000,2.142000,2.186000,1.710850,2911794
2012-11-07,2.190000,2.200000,2.121000,2.162000,1.692067,6767410
2012-11-08,2.141000,2.153000,2.102000,2.116000,1.656065,3772786
2012-11-09,2.100000,2.190000,2.062000,2.144000,1.677979,2513861
2012-11-12,2.140000,2.171000,2.103000,2.124000,1.662326,1698927
2012-11-13,2.115000,2.125000,2.108000,2.113000,1.653717,2091101
2012-11-14,2.120000,2.120000,2.068000,2.070000,1.620064,2661008
2012-11-15,2.044000,2.060000,1.988000,2.006000,1.569975,2547058
2012-11-16,2.000000,2.040000,1.975000,1.975000,1.545713,2833550
2012-11-19,2.023000,2.047000,1.993000,2.035000,1.592672,3460485
2012-11-20,2.045000,2.086000,2.042000,2.078000,1.626325,1512295
2012-11-21,2.090000,2.099000,2.044000,2.044000,1.599715,2195106
2012-11-22,2.015000,2.089000,2.015000,2.075000,1.623977,986126
2012-11-23,2.085000,2.098000,2.077000,2.080000,1.627890,617827
2012-11-26,2.079000,2.119000,2.078000,2.104000,1.646674,714339
2012-11-27,2.120000,2.137000,2.089000,2.104000,1.646674,2066027
2012-11-28,2.088000,2.112000,2.056000,2.098000,1.641978,1039511
2012-11-29,2.094000,2.113000,2.092000,2.103000,1.645891,1461768
2012-11-30,2.094000,2.110000,2.068000,2.068000,1.618498,3743763
2012-12-03,2.074000,2.113000,2.074000,2.104000,1.646674,2259334
2012-12-04,2.102000,2.127000,2.091000,2.127000,1.664675,1067197
2012-12-05,2.128000,2.160000,2.109000,2.160000,1.690501,2054434
2012-12-06,2.157000,2.175000,2.139000,2.160000,1.690501,1693900
2012-12-07,2.170000,2.170000,2.110000,2.110000,1.651369,1165462
2012-12-10,2.066000,2.134000,2.066000,2.134000,1.670153,1630962
2012-12-11,2.136000,2.144000,2.106000,2.106000,1.648239,2395127
2012-12-12,2.138000,2.154000,2.114000,2.149000,1.681892,1131254
2012-12-13,2.130000,2.148000,2.113000,2.135000,1.670935,673305
2012-12-14,2.145000,2.145000,2.117000,2.130000,1.667022,540276
2012-12-17,2.120000,2.221000,2.120000,2.221000,1.738242,2915038
2012-12-18,2.212000,2.239000,2.206000,2.212000,1.731199,4538632
2012-12-19,2.218000,2.350000,2.218000,2.350000,1.839203,4641945
2012-12-20,2.317000,2.337000,2.279000,2.294000,1.795375,3950009
2012-12-21,2.289000,2.316000,2.266000,2.311000,1.808680,9142793
2012-12-24,2.301000,2.326000,2.289000,2.326000,1.820420,926112
2012-12-27,2.267000,2.303000,2.267000,2.281000,1.785200,2819615
2012-12-28,2.278000,2.285000,2.242000,2.250000,1.760939,1372026
2012-12-31,2.280000,2.280000,2.230000,2.230000,1.745286,595811
2013-01-02,2.282000,2.397000,2.282000,2.384000,1.865813,2150186
2013-01-03,2.335000,2.395000,2.335000,2.380000,1.862682,2268548
2013-01-04,2.400000,2.440000,2.380000,2.440000,1.909641,2180941
2013-01-07,2.400000,2.412000,2.348000,2.350000,1.839203,1580685
2013-01-08,2.330000,2.361000,2.330000,2.361000,1.847812,4413414
2013-01-09,2.366000,2.410000,2.344000,2.410000,1.886161,4211008
2013-01-10,2.404000,2.444000,2.382000,2.407000,1.883814,1901862
2013-01-11,2.423000,2.517000,2.412000,2.500000,1.956599,2896299
2013-01-14,2.500000,2.540000,2.492000,2.531000,1.980860,1890665
2013-01-15,2.521000,2.531000,2.459000,2.495000,1.952686,2094786
2013-01-16,2.485000,2.498000,2.434000,2.434000,1.904944,1588280
2013-01-17,2.477000,2.550000,2.444000,2.547000,1.993383,4009041
2013-01-18,2.550000,2.550000,2.483000,2.500000,1.956599,6440381
2013-01-21,2.549000,2.583000,2.491000,2.583000,2.021558,2662839
2013-01-22,2.572000,2.572000,2.500000,2.525000,1.976165,1072731
2013-01-23,2.533000,2.533000,2.480000,2.498000,1.955033,2981394
2013-01-24,2.490000,2.594000,2.463000,2.594000,2.030167,6627635
2013-01-25,2.576000,2.677000,2.558000,2.614000,2.045820,2405023
2013-01-28,2.600000,2.617000,2.558000,2.572000,2.012949,2989422
2013-01-29,2.565000,2.593000,2.535000,2.569000,2.010601,1421920
2013-01-30,2.559000,2.590000,2.510000,2.510000,1.964425,1695735
2013-01-31,2.526000,2.533000,2.467000,2.496000,1.953468,2808413
2013-02-01,2.507000,2.512000,2.444000,2.471000,1.933902,4587143
2013-02-04,2.454000,2.494000,2.443000,2.446000,1.914336,2391453
2013-02-05,2.420000,2.497000,2.420000,2.485000,1.944859,2372568
2013-02-06,2.477000,2.572000,2.477000,2.512000,1.965990,3033045
2013-02-07,2.505000,2.517000,2.467000,2.473000,1.935467,1566691
2013-02-08,2.474000,2.595000,2.474000,2.585000,2.023123,3598102
2013-02-11,2.587000,2.587000,2.513000,2.530000,1.980078,1452394
2013-02-12,2.528000,2.580000,2.508000,2.572000,2.012949,2984583
2013-02-13,2.563000,2.614000,2.554000,2.600000,2.034862,1904285
2013-02-14,2.600000,2.640000,2.556000,2.640000,2.066168,3171466
2013-02-15,2.623000,2.656000,2.615000,2.640000,2.066168,3120277
2013-02-18,2.606000,2.669000,2.580000,2.600000,2.034862,2131520
2013-02-19,2.560000,2.664000,2.560000,2.664000,2.084952,2709804
2013-02-20,2.652000,2.652000,2.606000,2.628000,2.056777,1374183
2013-02-21,2.618000,2.637000,2.578000,2.636000,2.063038,2951525
2013-02-22,2.636000,2.664000,2.611000,2.630000,2.058342,1685936
2013-02-25,2.633000,2.633000,2.531000,2.556000,2.000427,2057134
2013-02-26,2.501000,2.580000,2.501000,2.572000,2.012949,4898458
2013-02-27,2.555000,2.587000,2.536000,2.570000,2.011384,2017195
2013-02-28,2.555000,2.790000,2.555000,2.775000,2.171825,10203651
2013-03-01,2.743000,2.775000,2.719000,2.744000,2.147563,2260744
2013-03-04,2.710000,2.775000,2.710000,2.747000,2.149911,2677098
2013-03-05,2.780000,2.868000,2.780000,2.860000,2.238348,2780339
2013-03-06,2.836000,2.879000,2.799000,2.806000,2.196086,2418805
2013-03-07,2.805000,2.806000,2.771000,2.773000,2.170259,1661588
2013-03-08,2.769000,2.840000,2.765000,2.820000,2.207043,2006544
2013-03-11,2.821000,2.850000,2.796000,2.815000,2.203130,2219682
2013-03-12,2.817000,2.955000,2.817000,2.944000,2.304090,4345793
2013-03-13,2.930000,3.004000,2.930000,2.990000,2.340092,4038416
2013-03-14,2.995000,3.047000,2.976000,3.000000,2.347918,5977190
2013-03-15,3.000000,3.166000,2.985000,3.144000,2.460618,6281345
2013-03-18,3.072000,3.173000,3.072000,3.153000,2.467662,3444949
2013-03-19,3.132000,3.150000,3.110000,3.130000,2.449661,2264883
2013-03-20,3.150000,3.153000,3.050000,3.050000,2.387050,2298137
2013-03-21,3.031000,3.083000,3.004000,3.028000,2.369833,2265292
2013-03-22,3.010000,3.060000,2.949000,3.034000,2.374528,4775116
2013-03-25,3.043000,3.090000,3.013000,3.031000,2.372180,1794338
2013-03-26,3.013000,3.034000,2.973000,3.000000,2.347918,4568637
2013-03-27,3.004000,3.030000,2.934000,2.949000,2.308004,3089824
2013-03-28,2.922000,3.019000,2.905000,3.000000,2.347918,3593347
2013-04-02,2.971000,3.080000,2.971000,3.068000,2.401138,3113061
2013-04-03,3.065000,3.070000,2.992000,3.000000,2.347918,3370464
2013-04-04,3.022000,3.028000,2.959000,2.983000,2.334613,2976534
2013-04-05,2.960000,2.960000,2.742000,2.765000,2.163998,3656694
2013-04-08,2.720000,2.838000,2.645000,2.736000,2.141302,5331721
2013-04-09,2.751000,2.806000,2.751000,2.786000,2.180433,2725322
2013-04-10,2.806000,2.943000,2.806000,2.940000,2.300960,3107648
2013-04-11,2.940000,3.027000,2.924000,2.960000,2.316613,5806707
2013-04-12,2.928000,2.944000,2.840000,2.852000,2.232088,2380516
2013-04-15,2.871000,2.942000,2.821000,2.930000,2.293134,1568390
2013-04-16,2.931000,2.931000,2.850000,2.900000,2.269654,1511893
2013-04-17,2.925000,2.961000,2.881000,2.934000,2.296264,3038774
2013-04-18,2.950000,2.967000,2.872000,2.878000,2.252436,2255577
2013-04-19,2.876000,2.960000,2.867000,2.948000,2.307221,3468251
2013-04-22,2.954000,3.050000,2.954000,2.992000,2.341657,3488504
2013-04-23,2.996000,3.170000,2.996000,3.157000,2.470793,3243043
2013-04-24,3.160000,3.269000,3.160000,3.251000,2.544361,2695592
2013-04-25,3.255000,3.295000,3.196000,3.268000,2.557666,3512348
2013-04-26,3.207000,3.278000,3.203000,3.270000,2.559232,3123717
2013-04-29,3.261000,3.320000,3.232000,3.249000,2.542796,3595773
2013-04-30,3.250000,3.278000,3.157000,3.200000,2.504446,5738577
2013-05-02,3.240000,3.277000,3.223000,3.261000,2.552187,2126070
2013-05-03,3.260000,3.330000,3.236000,3.313000,2.592884,1914344
2013-05-06,3.285000,3.299000,3.210000,3.257000,2.549057,1981990
2013-05-07,3.273000,3.370000,3.273000,3.320000,2.598363,2403000
2013-05-08,3.349000,3.360000,3.261000,3.330000,2.606189,4067192
2013-05-09,3.343000,3.343000,3.295000,3.320000,2.598363,1194337
2013-05-10,3.290000,3.305000,3.171000,3.261000,2.552187,4222995
2013-05-13,3.236000,3.259000,3.113000,3.200000,2.504446,4158582
2013-05-14,3.182000,3.200000,3.111000,3.200000,2.504446,4868858
2013-05-15,3.175000,3.212000,3.168000,3.190000,2.496620,2271559
2013-05-16,3.208000,3.294000,3.190000,3.284000,2.570188,2212972
2013-05-17,3.269000,3.325000,3.242000,3.304000,2.585840,5186770
2013-05-20,3.283000,3.350000,3.283000,3.350000,2.621842,1727183
2013-05-21,3.338000,3.350000,3.265000,3.284000,2.570188,1703114
2013-05-22,3.280000,3.346000,3.261000,3.340000,2.614016,1926084
2013-05-23,3.223000,3.286000,3.200000,3.259000,2.550622,2141388
2013-05-24,3.261000,3.285000,3.141000,3.180000,2.488794,3310875
2013-05-27,3.175000,3.189000,3.155000,3.167000,2.478619,663032
2013-05-28,3.200000,3.333000,3.199000,3.300000,2.582710,4027782
2013-05-29,3.253000,3.309000,3.180000,3.192000,2.498185,18949252
2013-05-30,3.188000,3.303000,3.188000,3.264000,2.554535,1690132
2013-05-31,3.264000,3.315000,3.224000,3.260000,2.551404,3745187
2013-06-03,3.207000,3.251000,3.207000,3.220000,2.520099,9004566
2013-06-04,3.244000,3.290000,3.230000,3.246000,2.540448,2169929
2013-06-05,3.235000,3.260000,3.190000,3.190000,2.496620,3163506
2013-06-06,3.187000,3.230000,3.138000,3.138000,2.455922,3219639
2013-06-07,3.128000,3.196000,3.091000,3.175000,2.484880,3196220
2013-06-10,3.186000,3.226000,3.115000,3.144000,2.460618,5848197
2013-06-11,3.123000,3.142000,2.987000,3.010000,2.355745,3267089
2013-06-12,3.005000,3.043000,2.987000,2.990000,2.340092,5095798
2013-06-13,2.956000,3.071000,2.909000,3.071000,2.403486,1916705
2013-06-14,3.040000,3.121000,3.040000,3.088000,2.416791,2716507
2013-06-17,3.118000,3.118000,3.066000,3.066000,2.399573,4229373
2013-06-18,3.109000,3.135000,3.080000,3.100000,2.426183,2844645
2013-06-19,3.114000,3.131000,3.070000,3.100000,2.426183,4517581
2013-06-20,3.049000,3.114000,3.042000,3.097000,2.423834,3202949
2013-06-21,3.098000,3.125000,3.050000,3.050000,2.387050,3679229
2013-06-24,3.024000,3.074000,2.953000,2.980000,2.332266,2427918
2013-06-25,3.000000,3.044000,2.990000,3.016000,2.360440,4439571
2013-06-26,3.002000,3.133000,3.002000,3.102000,2.427747,3386868
2013-06-27,3.020000,3.102000,3.016000,3.075000,2.406616,230377568
2013-06-28,3.061000,3.122000,3.060000,3.086000,2.415226,2460198
2013-07-01,3.110000,3.170000,3.047000,3.156000,2.470010,2180017
2013-07-02,3.120000,3.150000,3.090000,3.112000,2.435574,1732284
2013-07-03,3.068000,3.145000,3.010000,3.102000,2.427747,5835469
2013-07-04,3.146000,3.202000,3.109000,3.180000,2.488794,3049919
2013-07-05,3.180000,3.203000,3.127000,3.143000,2.459836,2237050
2013-07-08,3.173000,3.212000,3.132000,3.180000,2.488794,4643011
2013-07-09,3.211000,3.222000,3.167000,3.200000,2.504446,3010506
2013-07-10,3.177000,3.218000,3.110000,3.156000,2.470010,1691670
2013-07-11,3.190000,3.190000,3.045000,3.117000,2.439487,3417946
2013-07-12,3.121000,3.164000,3.094000,3.130000,2.449661,2664825
2013-07-15,3.130000,3.176000,3.127000,3.176000,2.485663,1763926
2013-07-16,3.180000,3.180000,3.092000,3.140000,2.457488,6857781
2013-07-17,3.145000,3.192000,3.110000,3.180000,2.488794,4391644
2013-07-18,3.148000,3.293000,3.148000,3.290000,2.574884,3764893
2013-07-19,3.265000,3.373000,3.253000,3.352000,2.623407,5337819
2013-07-22,3.354000,3.387000,3.324000,3.349000,2.621059,2594438
2013-07-23,3.349000,3.357000,3.281000,3.324000,2.601494,2344730
2013-07-24,3.364000,3.412000,3.330000,3.390000,2.653148,3546751
2013-07-25,3.396000,3.407000,3.329000,3.353000,2.624190,2526940
2013-07-26,3.388000,3.388000,3.330000,3.343000,2.616364,1333558
2013-07-29,3.361000,3.385000,3.355000,3.373000,2.639843,2170630
2013-07-30,3.373000,3.380000,3.332000,3.350000,2.621842,2683331
2013-07-31,3.345000,3.350000,3.298000,3.334000,2.609320,9214225
2013-08-01,3.338000,3.426000,3.338000,3.410000,2.668801,3808671
2013-08-02,3.450000,3.663000,3.422000,3.652000,2.858199,6304384
2013-08-05,3.620000,3.780000,3.616000,3.780000,2.958377,3821504
2013-08-06,3.777000,3.837000,3.697000,3.724000,2.914549,7201203
2013-08-07,3.771000,3.771000,3.633000,3.715000,2.907506,4539411
2013-08-08,3.720000,3.780000,3.641000,3.755000,2.938811,3558490
2013-08-09,3.762000,3.816000,3.748000,3.766000,2.947421,2885360
2013-08-12,3.751000,3.770000,3.635000,3.647000,2.854286,3425786
2013-08-13,3.680000,3.764000,3.650000,3.760000,2.942725,6118799
2013-08-14,3.798000,3.847000,3.682000,3.713000,2.905941,3480398
2013-08-15,3.714000,3.721000,3.610000,3.621000,2.833938,4600363
2013-08-16,3.632000,3.660000,3.525000,3.615000,2.829242,5210341
2013-08-19,3.612000,3.661000,3.588000,3.611000,2.826111,2464209
2013-08-20,3.605000,3.610000,3.525000,3.577000,2.799501,1874366
2013-08-21,3.600000,3.610000,3.541000,3.568000,2.792457,1335889
2013-08-22,3.581000,3.668000,3.573000,3.644000,2.851938,3214195
2013-08-23,3.627000,3.717000,3.621000,3.678000,2.878548,2207765
2013-08-26,3.676000,3.698000,3.612000,3.665000,2.868373,2344091
2013-08-27,3.600000,3.652000,3.476000,3.480000,2.723585,6595115
2013-08-28,3.479000,3.479000,3.252000,3.346000,2.618712,9002353
2013-08-29,3.365000,3.472000,3.365000,3.431000,2.685236,3917030
2013-08-30,3.443000,3.470000,3.342000,3.359000,2.628886,3064061
2013-09-02,3.349000,3.504000,3.349000,3.489000,2.730629,12509340
2013-09-03,3.479000,3.529000,3.427000,3.465000,2.711846,7758929
2013-09-04,3.448000,3.476000,3.295000,3.440000,2.692280,5703274
2013-09-05,3.451000,3.587000,3.440000,3.559000,2.785414,8190105
2013-09-06,3.560000,3.639000,3.520000,3.586000,2.806545,4056889
2013-09-09,3.572000,3.628000,3.564000,3.628000,2.839416,4311390
2013-09-10,3.658000,3.806000,3.655000,3.798000,2.972465,6263749
2013-09-11,3.793000,3.857000,3.699000,3.710000,2.903592,6209990
2013-09-12,3.720000,3.790000,3.690000,3.742000,2.928637,5642809
2013-09-13,3.764000,3.767000,3.660000,3.759000,2.941942,3075675
2013-09-16,3.797000,3.885000,3.797000,3.880000,3.036641,3609225
2013-09-17,3.885000,3.930000,3.825000,3.926000,3.072643,3507201
2013-09-18,3.915000,3.932000,3.826000,3.872000,3.030380,3932240
2013-09-19,3.900000,3.919000,3.835000,3.850000,3.013162,2766638
2013-09-20,3.847000,3.917000,3.844000,3.900000,3.052294,4263631
2013-09-23,3.896000,3.906000,3.862000,3.886000,3.041337,1177337
2013-09-24,3.900000,3.949000,3.851000,3.940000,3.083599,2595762
2013-09-25,3.920000,4.073000,3.909000,4.058000,3.175951,8036261
2013-09-26,4.070000,4.090000,3.992000,4.030000,3.154037,2771477
2013-09-27,4.044000,4.078000,3.995000,4.028000,3.152472,7090753
2013-09-30,3.977000,4.048000,3.970000,4.040000,3.161864,2601744
2013-10-01,4.028000,4.146000,4.025000,4.129000,3.231518,4330104
2013-10-02,4.106000,4.134000,4.050000,4.130000,3.232301,4690521
2013-10-03,4.110000,4.180000,4.043000,4.080000,3.193169,4961494
2013-10-04,4.070000,4.080000,4.028000,4.060000,3.177516,8714887
2013-10-07,4.024000,4.033000,3.932000,3.981000,3.115688,4103654
2013-10-08,3.990000,4.004000,3.883000,3.906000,3.056990,3011495
2013-10-09,3.919000,3.919000,3.830000,3.858000,3.019423,5280501
2013-10-10,3.886000,4.027000,3.863000,4.000000,3.130558,4369988
2013-10-11,4.020000,4.060000,3.994000,4.019000,3.145428,2680118
2013-10-14,4.030000,4.041000,3.976000,4.040000,3.161864,3699565
2013-10-15,4.060000,4.125000,4.056000,4.110000,3.216648,3978198
2013-10-16,4.089000,4.150000,4.064000,4.130000,3.232301,2755280
2013-10-17,4.116000,4.178000,4.086000,4.170000,3.263607,2649532
2013-10-18,4.180000,4.241000,4.174000,4.241000,3.319174,3982091
2013-10-21,4.250000,4.357000,4.227000,4.310000,3.373176,3580607
2013-10-22,4.258000,4.284000,4.150000,4.221000,3.303522,4888981
2013-10-23,4.220000,4.308000,4.220000,4.286000,3.354393,8974484
2013-10-24,4.301000,4.329000,4.256000,4.279000,3.348914,6613540
2013-10-25,4.246000,4.275000,4.092000,4.100000,3.208822,8192375
2013-10-28,4.110000,4.149000,4.022000,4.049000,3.168907,3936747
2013-10-29,4.036000,4.109000,4.016000,4.094000,3.204126,8691871
2013-10-30,4.095000,4.158000,4.084000,4.094000,3.204126,8511456
2013-10-31,4.088000,4.167000,4.088000,4.100000,3.208822,11874482
2013-11-01,4.125000,4.190000,4.072000,4.172000,3.265172,4369596
2013-11-04,4.078000,4.190000,4.052000,4.158000,3.254215,6071823
2013-11-05,4.169000,4.188000,4.071000,4.116000,3.221345,7977151
2013-11-06,4.148000,4.238000,4.148000,4.177000,3.269085,3528839
2013-11-07,4.180000,4.223000,4.099000,4.176000,3.268303,3891714
2013-11-08,4.230000,4.557000,4.230000,4.530000,3.545357,7801708
2013-11-11,4.455000,4.633000,4.450000,4.569000,3.575879,3601897
2013-11-12,4.583000,4.613000,4.523000,4.557000,3.566489,3608858
2013-11-13,4.533000,4.581000,4.421000,4.437000,3.472572,3731775
2013-11-14,4.501000,4.542000,4.413000,4.454000,3.485877,2954618
2013-11-15,4.497000,4.515000,4.319000,4.331000,3.389612,4560893
2013-11-18,4.360000,4.456000,4.303000,4.321000,3.381785,4466145
2013-11-19,4.318000,4.352000,4.206000,4.211000,3.295695,3790818
2013-11-20,4.226000,4.263000,4.200000,4.249000,3.325436,3992060
2013-11-21,4.231000,4.330000,4.216000,4.330000,3.388829,3414274
2013-11-22,4.339000,4.411000,4.330000,4.359000,3.411525,3279804
2013-11-25,4.395000,4.495000,4.385000,4.454000,3.485877,6773841
2013-11-26,4.450000,4.508000,4.434000,4.475000,3.502311,6159444
2013-11-27,4.520000,4.560000,4.497000,4.529000,3.544574,3668502
2013-11-28,4.559000,4.559000,4.420000,4.447000,3.480398,6553145
2013-11-29,4.454000,4.455000,4.401000,4.416000,3.456136,7106819
2013-12-02,4.420000,4.480000,4.380000,4.446000,3.479616,5092094
2013-12-03,4.452000,4.452000,4.351000,4.410000,3.451440,4072026
2013-12-04,4.409000,4.466000,4.384000,4.414000,3.454571,3165471
2013-12-05,4.413000,4.430000,4.327000,4.328000,3.387264,2969288
2013-12-06,4.321000,4.347000,4.232000,4.279000,3.348914,4711905
2013-12-09,4.265000,4.393000,4.265000,4.376000,3.424831,4741265
2013-12-10,4.361000,4.456000,4.340000,4.413000,3.453789,3040821
2013-12-11,4.420000,4.437000,4.303000,4.398000,3.442048,10163510
2013-12-12,4.406000,4.434000,4.368000,4.398000,3.442048,2345376
2013-12-13,4.397000,4.493000,4.388000,4.450000,3.482746,4579431
2013-12-16,4.450000,4.540000,4.448000,4.520000,3.537530,2757642
2013-12-17,4.511000,4.570000,4.451000,4.460000,3.490571,4682845
2013-12-18,4.507000,4.562000,4.471000,4.552000,3.562575,4187189
2013-12-19,4.600000,4.680000,4.587000,4.673000,3.657274,5204969
2013-12-20,4.680000,4.769000,4.680000,4.740000,3.709711,11124257
2013-12-23,4.765000,4.765000,4.651000,4.714000,3.689363,2159953
2013-12-24,4.734000,4.815000,4.700000,4.800000,3.756670,956759
2013-12-27,4.824000,4.860000,4.776000,4.830000,3.780149,5065113
2013-12-30,4.860000,4.860000,4.739000,4.784000,3.744148,4014039
2013-12-31,4.773000,4.839000,4.760000,4.839000,3.787193,1135252
2014-01-02,4.820000,4.928000,4.811000,4.882000,3.820846,4092133
2014-01-03,4.859000,4.960000,4.847000,4.920000,3.850586,3187692
2014-01-06,4.890000,5.023000,4.852000,4.985000,3.901458,2973141
2014-01-07,5.007000,5.171000,4.968000,5.170000,4.046246,9070108
2014-01-08,5.191000,5.288000,5.163000,5.273000,4.126858,4392201
2014-01-09,5.269000,5.358000,5.143000,5.200000,4.069725,6302289
2014-01-10,5.180000,5.252000,5.107000,5.160000,4.038419,4711702
2014-01-13,5.165000,5.235000,5.150000,5.166000,4.043116,3600730
2014-01-14,5.130000,5.247000,5.044000,5.247000,4.106510,6139730
2014-01-15,5.240000,5.300000,5.178000,5.282000,4.133902,4140939
2014-01-16,5.274000,5.319000,5.202000,5.229000,4.092423,4079740
2014-01-17,5.223000,5.231000,5.146000,5.195000,4.065812,2433906
2014-01-20,5.169000,5.213000,5.150000,5.160000,4.038419,5480880
2014-01-21,5.169000,5.282000,5.166000,5.239000,4.100248,6288020
2014-01-22,5.270000,5.358000,5.253000,5.348000,4.185556,3951580
2014-01-23,5.350000,5.360000,5.180000,5.199000,4.068943,3880860
2014-01-24,5.220000,5.250000,4.894000,4.896000,3.831803,4938715
2014-01-27,4.910000,4.944000,4.802000,4.865000,3.807541,6096346
2014-01-28,4.902000,4.963000,4.867000,4.950000,3.874065,3320063
2014-01-29,5.000000,5.050000,4.810000,4.898000,3.833368,7599565
2014-01-30,4.918000,5.103000,4.915000,5.100000,3.991462,4485935
2014-01-31,5.090000,5.090000,4.950000,5.077000,3.973461,5172455
